Episode,Reward,Run
259,-500.0,3
260,-500.0,3
261,-295.0,3
262,-243.0,3
263,-233.0,3
264,-500.0,3
265,-190.0,3
266,-500.0,3
267,-500.0,3
268,-205.0,3
269,-118.0,3
270,-313.0,3
271,-500.0,3
272,-500.0,3
273,-500.0,3
274,-500.0,3
275,-327.0,3
276,-262.0,3
277,-335.0,3
278,-139.0,3
279,-238.0,3
280,-500.0,3
281,-199.0,3
282,-500.0,3
283,-217.0,3
284,-500.0,3
285,-400.0,3
286,-176.0,3
287,-340.0,3
288,-275.0,3
289,-331.0,3
290,-243.0,3
291,-351.0,3
292,-302.0,3
293,-216.0,3
294,-263.0,3
295,-249.0,3
296,-364.0,3
297,-149.0,3
298,-207.0,3
299,-380.0,3
300,-328.0,3
301,-310.0,3
302,-500.0,3
303,-326.0,3
304,-332.0,3
305,-146.0,3
306,-264.0,3
307,-286.0,3
308,-201.0,3
309,-255.0,3
310,-250.0,3
311,-500.0,3
312,-220.0,3
313,-299.0,3
314,-215.0,3
315,-397.0,3
316,-224.0,3
317,-216.0,3
318,-222.0,3
319,-222.0,3
320,-500.0,3
321,-500.0,3
322,-500.0,3
323,-500.0,3
324,-270.0,3
325,-284.0,3
326,-213.0,3
327,-271.0,3
328,-143.0,3
329,-196.0,3
330,-368.0,3
331,-216.0,3
332,-327.0,3
333,-311.0,3
334,-158.0,3
335,-145.0,3
336,-233.0,3
337,-320.0,3
338,-132.0,3
339,-147.0,3
340,-259.0,3
341,-205.0,3
342,-252.0,3
343,-500.0,3
344,-271.0,3
345,-266.0,3
346,-256.0,3
347,-194.0,3
348,-352.0,3
349,-371.0,3
350,-500.0,3
351,-155.0,3
352,-184.0,3
353,-168.0,3
354,-500.0,3
355,-157.0,3
356,-135.0,3
357,-348.0,3
358,-500.0,3
359,-191.0,3
360,-271.0,3
361,-246.0,3
362,-162.0,3
363,-216.0,3
364,-190.0,3
365,-244.0,3
366,-142.0,3
367,-309.0,3
368,-187.0,3
369,-197.0,3
370,-104.0,3
371,-248.0,3
372,-220.0,3
373,-213.0,3
374,-244.0,3
375,-148.0,3
376,-227.0,3
377,-208.0,3
378,-500.0,3
379,-157.0,3
380,-352.0,3
381,-257.0,3
382,-136.0,3
383,-108.0,3
384,-230.0,3
385,-142.0,3
386,-314.0,3
387,-500.0,3
388,-297.0,3
389,-104.0,3
390,-212.0,3
391,-169.0,3
392,-162.0,3
393,-211.0,3
394,-134.0,3
395,-500.0,3
396,-178.0,3
397,-219.0,3
398,-143.0,3
399,-192.0,3
400,-500.0,3
401,-61.0,3
402,-147.0,3
403,-149.0,3
404,-227.0,3
405,-192.0,3
406,-148.0,3
407,-152.0,3
408,-134.0,3
409,-149.0,3
410,-221.0,3
411,-154.0,3
412,-191.0,3
413,-238.0,3
414,-264.0,3
415,-101.0,3
416,-142.0,3
417,-144.0,3
418,-142.0,3
419,-167.0,3
420,-112.0,3
421,-150.0,3
422,-152.0,3
423,-138.0,3
424,-341.0,3
425,-134.0,3
426,-73.0,3
427,-284.0,3
428,-181.0,3
429,-191.0,3
430,-256.0,3
431,-147.0,3
432,-136.0,3
433,-151.0,3
434,-96.0,3
435,-158.0,3
436,-145.0,3
437,-236.0,3
438,-277.0,3
439,-361.0,3
440,-235.0,3
441,-239.0,3
442,-360.0,3
443,-217.0,3
444,-500.0,3
445,-500.0,3
446,-216.0,3
447,-225.0,3
448,-500.0,3
449,-500.0,3
450,-359.0,3
451,-500.0,3
452,-153.0,3
453,-291.0,3
454,-500.0,3
455,-500.0,3
456,-500.0,3
457,-329.0,3
458,-242.0,3
459,-298.0,3
460,-244.0,3
461,-228.0,3
462,-99.0,3
463,-215.0,3
464,-237.0,3
465,-290.0,3
466,-213.0,3
467,-243.0,3
468,-196.0,3
469,-151.0,3
470,-303.0,3
471,-205.0,3
472,-208.0,3
473,-500.0,3
474,-500.0,3
475,-500.0,3
476,-147.0,3
477,-345.0,3
478,-500.0,3
479,-146.0,3
480,-215.0,3
481,-287.0,3
482,-138.0,3
483,-256.0,3
484,-140.0,3
485,-239.0,3
486,-145.0,3
487,-141.0,3
488,-212.0,3
489,-219.0,3
490,-200.0,3
491,-307.0,3
492,-336.0,3
493,-169.0,3
494,-175.0,3
495,-168.0,3
496,-159.0,3
497,-161.0,3
498,-246.0,3
499,-500.0,3
500,-158.0,3
501,-264.0,3
502,-500.0,3
503,-265.0,3
504,-500.0,3
505,-158.0,3
506,-165.0,3
507,-162.0,3
508,-183.0,3
509,-154.0,3
510,-278.0,3
511,-358.0,3
512,-500.0,3
513,-161.0,3
514,-276.0,3
515,-148.0,3
516,-160.0,3
517,-226.0,3
518,-281.0,3
519,-157.0,3
520,-245.0,3
521,-500.0,3
522,-500.0,3
523,-254.0,3
524,-231.0,3
525,-207.0,3
526,-215.0,3
527,-135.0,3
528,-289.0,3
529,-500.0,3
530,-216.0,3
531,-142.0,3
532,-500.0,3
533,-500.0,3
534,-364.0,3
535,-500.0,3
536,-222.0,3
537,-202.0,3
538,-212.0,3
539,-129.0,3
540,-254.0,3
541,-225.0,3
542,-270.0,3
543,-156.0,3
544,-500.0,3
545,-500.0,3
546,-264.0,3
547,-338.0,3
548,-182.0,3
549,-63.0,3
550,-247.0,3
551,-240.0,3
552,-500.0,3
553,-500.0,3
554,-136.0,3
555,-311.0,3
556,-149.0,3
557,-144.0,3
558,-185.0,3
559,-152.0,3
560,-84.0,3
561,-156.0,3
562,-72.0,3
563,-145.0,3
564,-500.0,3
565,-213.0,3
566,-171.0,3
567,-227.0,3
568,-343.0,3
569,-258.0,3
570,-294.0,3
571,-219.0,3
572,-293.0,3
573,-200.0,3
574,-500.0,3
575,-295.0,3
576,-347.0,3
577,-248.0,3
578,-392.0,3
579,-500.0,3
580,-246.0,3
581,-500.0,3
582,-335.0,3
583,-500.0,3
584,-500.0,3
585,-265.0,3
586,-208.0,3
587,-140.0,3
588,-139.0,3
589,-207.0,3
590,-233.0,3
591,-264.0,3
592,-374.0,3
593,-202.0,3
594,-135.0,3
595,-211.0,3
596,-205.0,3
597,-312.0,3
598,-500.0,3
599,-500.0,3
600,-500.0,3
601,-288.0,3
602,-178.0,3
603,-157.0,3
604,-260.0,3
605,-183.0,3
606,-131.0,3
607,-333.0,3
608,-323.0,3
609,-157.0,3
610,-229.0,3
611,-165.0,3
612,-141.0,3
613,-500.0,3
614,-500.0,3
615,-165.0,3
616,-500.0,3
617,-500.0,3
618,-500.0,3
619,-227.0,3
620,-500.0,3
621,-83.0,3
622,-270.0,3
623,-217.0,3
624,-146.0,3
625,-143.0,3
626,-127.0,3
627,-155.0,3
628,-133.0,3
629,-224.0,3
630,-155.0,3
631,-221.0,3
632,-161.0,3
633,-139.0,3
634,-114.0,3
635,-143.0,3
636,-159.0,3
637,-120.0,3
638,-136.0,3
639,-500.0,3
640,-500.0,3
641,-190.0,3
642,-152.0,3
643,-145.0,3
644,-210.0,3
645,-95.0,3
646,-136.0,3
647,-500.0,3
648,-500.0,3
649,-267.0,3
650,-138.0,3
651,-127.0,3
652,-153.0,3
653,-500.0,3
654,-139.0,3
655,-73.0,3
656,-500.0,3
657,-231.0,3
658,-189.0,3
659,-500.0,3
660,-500.0,3
661,-163.0,3
662,-139.0,3
663,-79.0,3
664,-207.0,3
665,-232.0,3
666,-233.0,3
667,-237.0,3
668,-162.0,3
669,-326.0,3
670,-321.0,3
671,-500.0,3
672,-283.0,3
673,-148.0,3
674,-229.0,3
675,-500.0,3
676,-500.0,3
677,-205.0,3
678,-136.0,3
679,-57.0,3
680,-259.0,3
681,-128.0,3
682,-204.0,3
683,-53.0,3
684,-125.0,3
685,-121.0,3
686,-146.0,3
687,-87.0,3
688,-115.0,3
689,-114.0,3
690,-115.0,3
691,-191.0,3
692,-251.0,3
693,-149.0,3
694,-128.0,3
695,-284.0,3
696,-297.0,3
697,-183.0,3
698,-188.0,3
699,-333.0,3
700,-261.0,3
701,-129.0,3
702,-123.0,3
703,-130.0,3
704,-249.0,3
705,-310.0,3
706,-266.0,3
707,-117.0,3
708,-127.0,3
709,-124.0,3
710,-175.0,3
711,-293.0,3
712,-132.0,3
713,-165.0,3
714,-273.0,3
715,-278.0,3
716,-136.0,3
717,-500.0,3
718,-301.0,3
719,-500.0,3
720,-272.0,3
721,-500.0,3
722,-137.0,3
723,-292.0,3
724,-120.0,3
725,-500.0,3
726,-181.0,3
727,-217.0,3
728,-74.0,3
729,-157.0,3
730,-136.0,3
731,-157.0,3
732,-218.0,3
733,-153.0,3
734,-68.0,3
735,-256.0,3
736,-143.0,3
737,-147.0,3
738,-143.0,3
739,-154.0,3
740,-128.0,3
741,-146.0,3
742,-136.0,3
743,-134.0,3
744,-155.0,3
745,-138.0,3
746,-138.0,3
747,-64.0,3
748,-145.0,3
749,-63.0,3
750,-137.0,3
751,-62.0,3
752,-146.0,3
753,-68.0,3
754,-144.0,3
755,-129.0,3
756,-204.0,3
757,-310.0,3
758,-138.0,3
759,-200.0,3
760,-133.0,3
761,-66.0,3
762,-126.0,3
763,-133.0,3
764,-72.0,3
765,-134.0,3
766,-136.0,3
767,-193.0,3
768,-182.0,3
769,-100.0,3
770,-76.0,3
771,-163.0,3
772,-58.0,3
773,-63.0,3
774,-90.0,3
775,-70.0,3
776,-90.0,3
777,-61.0,3
778,-67.0,3
779,-61.0,3
780,-141.0,3
781,-152.0,3
782,-86.0,3
783,-159.0,3
784,-63.0,3
785,-500.0,3
786,-140.0,3
787,-134.0,3
788,-157.0,3
789,-77.0,3
790,-92.0,3
791,-90.0,3
792,-169.0,3
793,-171.0,3
794,-138.0,3
795,-140.0,3
796,-135.0,3
797,-140.0,3
798,-60.0,3
799,-64.0,3
800,-130.0,3
801,-236.0,3
802,-64.0,3
803,-135.0,3
804,-159.0,3
805,-62.0,3
806,-137.0,3
807,-131.0,3
808,-67.0,3
809,-90.0,3
810,-89.0,3
811,-140.0,3
812,-61.0,3
813,-135.0,3
814,-165.0,3
815,-65.0,3
816,-60.0,3
817,-58.0,3
818,-65.0,3
819,-144.0,3
820,-142.0,3
821,-500.0,3
822,-269.0,3
823,-63.0,3
824,-111.0,3
825,-147.0,3
826,-147.0,3
827,-142.0,3
828,-65.0,3
829,-61.0,3
830,-137.0,3
831,-56.0,3
832,-65.0,3
833,-90.0,3
834,-56.0,3
835,-137.0,3
836,-63.0,3
837,-164.0,3
838,-63.0,3
839,-94.0,3
840,-60.0,3
841,-147.0,3
842,-132.0,3
843,-87.0,3
844,-69.0,3
845,-68.0,3
846,-61.0,3
847,-55.0,3
848,-150.0,3
849,-141.0,3
850,-88.0,3
851,-58.0,3
852,-94.0,3
853,-58.0,3
854,-59.0,3
855,-60.0,3
856,-61.0,3
857,-500.0,3
858,-63.0,3
859,-58.0,3
860,-58.0,3
861,-146.0,3
862,-64.0,3
863,-68.0,3
864,-57.0,3
865,-97.0,3
866,-143.0,3
867,-58.0,3
868,-60.0,3
869,-63.0,3
870,-58.0,3
871,-66.0,3
872,-67.0,3
873,-69.0,3
874,-59.0,3
875,-147.0,3
876,-61.0,3
877,-70.0,3
878,-63.0,3
879,-62.0,3
880,-68.0,3
881,-65.0,3
882,-102.0,3
883,-60.0,3
884,-63.0,3
885,-64.0,3
886,-66.0,3
887,-155.0,3
888,-61.0,3
889,-59.0,3
890,-64.0,3
891,-66.0,3
892,-72.0,3
893,-312.0,3
894,-131.0,3
895,-65.0,3
896,-58.0,3
897,-124.0,3
898,-65.0,3
899,-56.0,3
900,-209.0,3
901,-58.0,3
902,-58.0,3
903,-71.0,3
904,-140.0,3
905,-64.0,3
906,-145.0,3
907,-64.0,3
908,-69.0,3
909,-137.0,3
910,-125.0,3
911,-66.0,3
912,-119.0,3
913,-128.0,3
914,-71.0,3
915,-60.0,3
916,-120.0,3
917,-123.0,3
918,-137.0,3
919,-123.0,3
920,-64.0,3
921,-149.0,3
922,-139.0,3
923,-138.0,3
924,-66.0,3
925,-134.0,3
926,-148.0,3
927,-132.0,3
928,-126.0,3
929,-132.0,3
930,-122.0,3
931,-121.0,3
932,-122.0,3
933,-69.0,3
934,-127.0,3
935,-138.0,3
936,-123.0,3
937,-135.0,3
938,-71.0,3
939,-65.0,3
940,-64.0,3
941,-122.0,3
942,-143.0,3
943,-234.0,3
944,-127.0,3
945,-134.0,3
946,-136.0,3
947,-187.0,3
948,-142.0,3
949,-80.0,3
950,-138.0,3
951,-59.0,3
952,-61.0,3
953,-103.0,3
954,-116.0,3
955,-109.0,3
956,-73.0,3
957,-112.0,3
958,-117.0,3
959,-161.0,3
960,-121.0,3
961,-122.0,3
962,-128.0,3
963,-60.0,3
964,-58.0,3
965,-77.0,3
966,-61.0,3
967,-132.0,3
968,-62.0,3
969,-55.0,3
970,-133.0,3
971,-136.0,3
972,-127.0,3
973,-141.0,3
974,-129.0,3
975,-134.0,3
976,-173.0,3
977,-60.0,3
978,-206.0,3
979,-69.0,3
980,-77.0,3
981,-63.0,3
982,-61.0,3
983,-57.0,3
984,-70.0,3
985,-137.0,3
986,-66.0,3
987,-65.0,3
988,-75.0,3
989,-126.0,3
990,-54.0,3
991,-95.0,3
992,-60.0,3
993,-58.0,3
994,-143.0,3
995,-124.0,3
996,-128.0,3
997,-95.0,3
998,-35.0,3
999,-63.0,3
1000,-119.0,3
1001,-112.0,3
1002,-82.0,3
1003,-64.0,3
1004,-130.0,3
1005,-100.0,3
1006,-65.0,3
1007,-99.0,3
1008,-86.0,3
1009,-127.0,3
1010,-76.0,3
1011,-130.0,3
1012,-60.0,3
1013,-120.0,3
1014,-500.0,3
1015,-61.0,3
1016,-64.0,3
1017,-144.0,3
1018,-103.0,3
1019,-64.0,3
1020,-115.0,3
1021,-127.0,3
1022,-66.0,3
1023,-98.0,3
1024,-95.0,3
1025,-108.0,3
1026,-116.0,3
1027,-100.0,3
1028,-120.0,3
1029,-164.0,3
1030,-65.0,3
1031,-132.0,3
1032,-69.0,3
1033,-67.0,3
1034,-101.0,3
1035,-101.0,3
1036,-100.0,3
1037,-99.0,3
1038,-98.0,3
1039,-117.0,3
1040,-183.0,3
1041,-256.0,3
1042,-68.0,3
1043,-74.0,3
1044,-62.0,3
1045,-500.0,3
1046,-500.0,3
1047,-136.0,3
1048,-128.0,3
1049,-97.0,3
1050,-115.0,3
1051,-126.0,3
1052,-103.0,3
1053,-63.0,3
1054,-85.0,3
1055,-120.0,3
1056,-39.0,3
1057,-124.0,3
1058,-92.0,3
1059,-31.0,3
1060,-78.0,3
1061,-113.0,3
1062,-123.0,3
1063,-72.0,3
1064,-114.0,3
1065,-64.0,3
1066,-173.0,3
1067,-109.0,3
1068,-74.0,3
1069,-136.0,3
1070,-108.0,3
1071,-62.0,3
1072,-51.0,3
1073,-68.0,3
1074,-67.0,3
1075,-112.0,3
1076,-51.0,3
1077,-122.0,3
1078,-111.0,3
1079,-108.0,3
1080,-115.0,3
1081,-61.0,3
1082,-117.0,3
1083,-62.0,3
1084,-93.0,3
1085,-64.0,3
1086,-111.0,3
1087,-106.0,3
1088,-68.0,3
1089,-116.0,3
1090,-14.0,3
1091,-100.0,3
1092,-68.0,3
1093,-74.0,3
1094,-104.0,3
1095,-116.0,3
1096,-63.0,3
1097,-126.0,3
1098,-63.0,3
1099,-218.0,3
1100,-92.0,3
1101,-117.0,3
1102,-109.0,3
1103,-119.0,3
1104,-94.0,3
1105,-110.0,3
1106,-102.0,3
1107,-500.0,3
1108,-240.0,3
1109,-171.0,3
1110,-140.0,3
1111,-112.0,3
1112,-213.0,3
1113,-168.0,3
1114,-156.0,3
1115,-175.0,3
1116,-111.0,3
1117,-121.0,3
1118,-110.0,3
1119,-284.0,3
1120,-99.0,3
1121,-140.0,3
1122,-267.0,3
1123,-67.0,3
1124,-130.0,3
1125,-116.0,3
1126,-122.0,3
1127,-120.0,3
1128,-101.0,3
1129,-117.0,3
1130,-112.0,3
1131,-94.0,3
1132,-66.0,3
1133,-63.0,3
1134,-119.0,3
1135,-97.0,3
1136,-120.0,3
1137,-92.0,3
1138,-92.0,3
1139,-243.0,3
1140,-111.0,3
1141,-60.0,3
1142,-98.0,3
1143,-107.0,3
1144,-121.0,3
1145,-114.0,3
1146,-95.0,3
1147,-14.0,3
1148,-91.0,3
1149,-69.0,3
1150,-109.0,3
1151,-233.0,3
1152,-117.0,3
1153,-52.0,3
1154,-96.0,3
1155,-108.0,3
1156,-120.0,3
1157,-95.0,3
1158,-107.0,3
1159,-156.0,3
1160,-111.0,3
1161,-67.0,3
1162,-95.0,3
1163,-64.0,3
1164,-73.0,3
1165,-64.0,3
1166,-392.0,3
1167,-224.0,3
1168,-113.0,3
1169,-106.0,3
1170,-95.0,3
1171,-67.0,3
1172,-110.0,3
1173,-90.0,3
1174,-72.0,3
1175,-83.0,3
1176,-94.0,3
1177,-90.0,3
1178,-105.0,3
1179,-92.0,3
1180,-121.0,3
1181,-94.0,3
1182,-92.0,3
1183,-91.0,3
1184,-87.0,3
1185,-92.0,3
1186,-86.0,3
1187,-66.0,3
1188,-66.0,3
1189,-90.0,3
1190,-145.0,3
1191,-93.0,3
1192,-171.0,3
1193,-198.0,3
1194,-94.0,3
1195,-190.0,3
1196,-91.0,3
1197,-95.0,3
1198,-65.0,3
1199,-94.0,3
1200,-171.0,3
1201,-66.0,3
1202,-83.0,3
1203,-214.0,3
1204,-500.0,3
1205,-115.0,3
1206,-89.0,3
1207,-69.0,3
1208,-115.0,3
1209,-206.0,3
1210,-120.0,3
1211,-500.0,3
1212,-144.0,3
1213,-115.0,3
1214,-131.0,3
1215,-88.0,3
1216,-98.0,3
1217,-113.0,3
1218,-500.0,3
1219,-227.0,3
1220,-61.0,3
1221,-109.0,3
1222,-64.0,3
1223,-254.0,3
1224,-66.0,3
1225,-62.0,3
1226,-89.0,3
1227,-65.0,3
1228,-86.0,3
1229,-112.0,3
1230,-108.0,3
1231,-62.0,3
1232,-90.0,3
1233,-102.0,3
1234,-112.0,3
1235,-60.0,3
1236,-100.0,3
1237,-111.0,3
1238,-102.0,3
1239,-112.0,3
1240,-500.0,3
1241,-78.0,3
1242,-90.0,3
1243,-62.0,3
1244,-133.0,3
1245,-159.0,3
1246,-80.0,3
1247,-131.0,3
1248,-81.0,3
1249,-159.0,3
1250,-91.0,3
1251,-89.0,3
1252,-127.0,3
1253,-184.0,3
1254,-64.0,3
1255,-84.0,3
1256,-86.0,3
1257,-84.0,3
1258,-138.0,3
1259,-85.0,3
1260,-82.0,3
1261,-155.0,3
1262,-80.0,3
1263,-232.0,3
1264,-74.0,3
1265,-102.0,3
1266,-182.0,3
1267,-87.0,3
1268,-175.0,3
1269,-500.0,3
1270,-500.0,3
1271,-70.0,3
1272,-500.0,3
1273,-63.0,3
1274,-87.0,3
1275,-92.0,3
1276,-87.0,3
1277,-94.0,3
1278,-253.0,3
1279,-189.0,3
1280,-88.0,3
1281,-68.0,3
1282,-92.0,3
1283,-84.0,3
1284,-91.0,3
1285,-66.0,3
1286,-90.0,3
1287,-87.0,3
1288,-91.0,3
1289,-93.0,3
1290,-167.0,3
1291,-215.0,3
1292,-85.0,3
1293,-92.0,3
1294,-82.0,3
1295,-98.0,3
1296,-102.0,3
1297,-92.0,3
1298,-277.0,3
1299,-79.0,3
1300,-204.0,3
1301,-139.0,3
1302,-73.0,3
1303,-139.0,3
1304,-182.0,3
1305,-87.0,3
1306,-84.0,3
1307,-132.0,3
1308,-244.0,3
1309,-64.0,3
1310,-74.0,3
1311,-216.0,3
1312,-129.0,3
1313,-62.0,3
1314,-72.0,3
1315,-62.0,3
1316,-89.0,3
1317,-67.0,3
1318,-92.0,3
1319,-120.0,3
1320,-113.0,3
1321,-91.0,3
1322,-211.0,3
1323,-95.0,3
1324,-235.0,3
1325,-99.0,3
1326,-89.0,3
1327,-169.0,3
1328,-178.0,3
1329,-82.0,3
1330,-281.0,3
1331,-114.0,3
1332,-74.0,3
1333,-248.0,3
1334,-500.0,3
1335,-500.0,3
1336,-209.0,3
1337,-193.0,3
1338,-500.0,3
1339,-276.0,3
1340,-500.0,3
1341,-351.0,3
1342,-196.0,3
1343,-500.0,3
1344,-183.0,3
1345,-127.0,3
1346,-64.0,3
1347,-59.0,3
1348,-60.0,3
1349,-153.0,3
1350,-153.0,3
1351,-60.0,3
1352,-119.0,3
1353,-62.0,3
1354,-61.0,3
1355,-67.0,3
1356,-65.0,3
1357,-139.0,3
1358,-61.0,3
1359,-59.0,3
1360,-61.0,3
1361,-56.0,3
1362,-58.0,3
1363,-123.0,3
1364,-164.0,3
1365,-166.0,3
1366,-93.0,3
1367,-94.0,3
1368,-93.0,3
1369,-59.0,3
1370,-62.0,3
1371,-500.0,3
1372,-99.0,3
1373,-152.0,3
1374,-500.0,3
1375,-130.0,3
1376,-64.0,3
1377,-151.0,3
1378,-68.0,3
1379,-62.0,3
1380,-61.0,3
1381,-64.0,3
1382,-62.0,3
1383,-63.0,3
1384,-61.0,3
1385,-149.0,3
1386,-150.0,3
1387,-74.0,3
1388,-77.0,3
1389,-68.0,3
1390,-134.0,3
1391,-153.0,3
1392,-65.0,3
1393,-70.0,3
1394,-64.0,3
1395,-60.0,3
1396,-143.0,3
1397,-57.0,3
1398,-66.0,3
1399,-68.0,3
1400,-71.0,3
1401,-67.0,3
1402,-73.0,3
1403,-70.0,3
1404,-59.0,3
1405,-73.0,3
1406,-149.0,3
1407,-66.0,3
1408,-67.0,3
1409,-67.0,3
1410,-61.0,3
1411,-67.0,3
1412,-67.0,3
1413,-69.0,3
1414,-58.0,3
1415,-64.0,3
1416,-58.0,3
1417,-58.0,3
1418,-63.0,3
1419,-54.0,3
1420,-58.0,3
1421,-61.0,3
1422,-58.0,3
1423,-56.0,3
1424,-154.0,3
1425,-70.0,3
1426,-172.0,3
1427,-164.0,3
1428,-60.0,3
1429,-62.0,3
1430,-64.0,3
1431,-67.0,3
1432,-64.0,3
1433,-147.0,3
1434,-158.0,3
1435,-64.0,3
1436,-71.0,3
1437,-173.0,3
1438,-75.0,3
1439,-132.0,3
1440,-135.0,3
1441,-65.0,3
1442,-62.0,3
1443,-65.0,3
1444,-90.0,3
1445,-73.0,3
1446,-140.0,3
1447,-288.0,3
1448,-107.0,3
1449,-70.0,3
1450,-75.0,3
1451,-164.0,3
1452,-205.0,3
1453,-133.0,3
1454,-150.0,3
1455,-64.0,3
1456,-61.0,3
1457,-74.0,3
1458,-62.0,3
1459,-68.0,3
1460,-85.0,3
1461,-136.0,3
1462,-66.0,3
1463,-59.0,3
1464,-140.0,3
1465,-67.0,3
1466,-199.0,3
1467,-70.0,3
1468,-143.0,3
1469,-111.0,3
1470,-500.0,3
1471,-207.0,3
1472,-196.0,3
1473,-120.0,3
1474,-129.0,3
1475,-111.0,3
1476,-163.0,3
1477,-105.0,3
1478,-103.0,3
1479,-171.0,3
1480,-160.0,3
1481,-101.0,3
1482,-102.0,3
1483,-109.0,3
1484,-70.0,3
1485,-110.0,3
1486,-109.0,3
1487,-71.0,3
1488,-69.0,3
1489,-130.0,3
1490,-54.0,3
1491,-210.0,3
1492,-217.0,3
1493,-500.0,3
1494,-118.0,3
1495,-51.0,3
1496,-320.0,3
1497,-500.0,3
