Episode,Reward,Run
412,-141.0,1
413,-160.0,1
414,-193.0,1
415,-181.0,1
416,-112.0,1
417,-148.0,1
418,-145.0,1
419,-146.0,1
420,-191.0,1
421,-158.0,1
422,-222.0,1
423,-164.0,1
424,-162.0,1
425,-79.0,1
426,-346.0,1
427,-155.0,1
428,-193.0,1
429,-261.0,1
430,-192.0,1
431,-278.0,1
432,-189.0,1
433,-179.0,1
434,-157.0,1
435,-235.0,1
436,-207.0,1
437,-213.0,1
438,-217.0,1
439,-222.0,1
440,-177.0,1
441,-136.0,1
442,-177.0,1
443,-149.0,1
444,-104.0,1
445,-174.0,1
446,-145.0,1
447,-218.0,1
448,-145.0,1
449,-121.0,1
450,-500.0,1
451,-140.0,1
452,-180.0,1
453,-195.0,1
454,-172.0,1
455,-178.0,1
456,-167.0,1
457,-234.0,1
458,-170.0,1
459,-201.0,1
460,-163.0,1
461,-169.0,1
462,-177.0,1
463,-239.0,1
464,-159.0,1
465,-159.0,1
466,-158.0,1
467,-157.0,1
468,-111.0,1
469,-152.0,1
470,-129.0,1
471,-147.0,1
472,-212.0,1
473,-500.0,1
474,-147.0,1
475,-214.0,1
476,-344.0,1
477,-156.0,1
478,-144.0,1
479,-154.0,1
480,-236.0,1
481,-384.0,1
482,-124.0,1
483,-121.0,1
484,-184.0,1
485,-500.0,1
486,-319.0,1
487,-228.0,1
488,-168.0,1
489,-136.0,1
490,-293.0,1
491,-98.0,1
492,-147.0,1
493,-100.0,1
494,-63.0,1
495,-193.0,1
496,-162.0,1
497,-67.0,1
498,-138.0,1
499,-172.0,1
500,-115.0,1
501,-500.0,1
502,-104.0,1
503,-65.0,1
504,-87.0,1
505,-55.0,1
506,-165.0,1
507,-192.0,1
508,-84.0,1
509,-167.0,1
510,-89.0,1
511,-149.0,1
512,-101.0,1
513,-145.0,1
514,-218.0,1
515,-68.0,1
516,-211.0,1
517,-168.0,1
518,-94.0,1
519,-174.0,1
520,-177.0,1
521,-181.0,1
522,-147.0,1
523,-238.0,1
524,-151.0,1
525,-144.0,1
526,-169.0,1
527,-165.0,1
528,-173.0,1
529,-146.0,1
530,-158.0,1
531,-67.0,1
532,-143.0,1
533,-159.0,1
534,-208.0,1
535,-131.0,1
536,-134.0,1
537,-134.0,1
538,-128.0,1
539,-132.0,1
540,-160.0,1
541,-129.0,1
542,-161.0,1
543,-63.0,1
544,-147.0,1
545,-285.0,1
546,-153.0,1
547,-126.0,1
548,-165.0,1
549,-174.0,1
550,-137.0,1
551,-132.0,1
552,-153.0,1
553,-137.0,1
554,-73.0,1
555,-148.0,1
556,-155.0,1
557,-66.0,1
558,-165.0,1
559,-102.0,1
560,-134.0,1
561,-146.0,1
562,-57.0,1
563,-138.0,1
564,-138.0,1
565,-150.0,1
566,-146.0,1
567,-147.0,1
568,-133.0,1
569,-133.0,1
570,-130.0,1
571,-130.0,1
572,-64.0,1
573,-59.0,1
574,-54.0,1
575,-129.0,1
576,-190.0,1
577,-148.0,1
578,-71.0,1
579,-190.0,1
580,-68.0,1
581,-63.0,1
582,-191.0,1
583,-131.0,1
584,-146.0,1
585,-183.0,1
586,-147.0,1
587,-148.0,1
588,-146.0,1
589,-58.0,1
590,-66.0,1
591,-80.0,1
592,-112.0,1
593,-214.0,1
594,-179.0,1
595,-270.0,1
596,-314.0,1
597,-224.0,1
598,-163.0,1
599,-73.0,1
600,-168.0,1
601,-146.0,1
602,-236.0,1
603,-111.0,1
604,-60.0,1
605,-142.0,1
606,-113.0,1
607,-144.0,1
608,-279.0,1
609,-203.0,1
610,-132.0,1
611,-306.0,1
612,-77.0,1
613,-500.0,1
614,-59.0,1
615,-57.0,1
616,-59.0,1
617,-157.0,1
618,-181.0,1
619,-179.0,1
620,-67.0,1
621,-80.0,1
622,-500.0,1
623,-320.0,1
624,-65.0,1
625,-178.0,1
626,-78.0,1
627,-346.0,1
628,-157.0,1
629,-340.0,1
630,-154.0,1
631,-186.0,1
632,-130.0,1
633,-194.0,1
634,-130.0,1
635,-143.0,1
636,-135.0,1
637,-70.0,1
638,-196.0,1
639,-82.0,1
640,-64.0,1
641,-129.0,1
642,-140.0,1
643,-129.0,1
644,-64.0,1
645,-138.0,1
646,-78.0,1
647,-53.0,1
648,-500.0,1
649,-500.0,1
650,-201.0,1
651,-255.0,1
652,-180.0,1
653,-249.0,1
654,-127.0,1
655,-182.0,1
656,-247.0,1
657,-131.0,1
658,-122.0,1
659,-181.0,1
660,-220.0,1
661,-115.0,1
662,-61.0,1
663,-53.0,1
664,-56.0,1
665,-127.0,1
666,-111.0,1
667,-101.0,1
668,-117.0,1
669,-166.0,1
670,-176.0,1
671,-101.0,1
672,-124.0,1
673,-61.0,1
674,-124.0,1
675,-56.0,1
676,-114.0,1
677,-59.0,1
678,-51.0,1
679,-53.0,1
680,-120.0,1
681,-60.0,1
682,-65.0,1
683,-55.0,1
684,-116.0,1
685,-121.0,1
686,-139.0,1
687,-57.0,1
688,-132.0,1
689,-121.0,1
690,-234.0,1
691,-65.0,1
692,-60.0,1
693,-63.0,1
694,-59.0,1
695,-60.0,1
696,-65.0,1
697,-60.0,1
698,-126.0,1
699,-333.0,1
700,-50.0,1
701,-169.0,1
702,-54.0,1
703,-64.0,1
704,-500.0,1
705,-289.0,1
706,-137.0,1
707,-122.0,1
708,-140.0,1
709,-124.0,1
710,-71.0,1
711,-62.0,1
712,-54.0,1
713,-117.0,1
714,-114.0,1
715,-52.0,1
716,-62.0,1
717,-64.0,1
718,-128.0,1
719,-500.0,1
720,-68.0,1
721,-61.0,1
722,-56.0,1
723,-60.0,1
724,-182.0,1
725,-103.0,1
726,-63.0,1
727,-202.0,1
728,-63.0,1
729,-69.0,1
730,-55.0,1
731,-146.0,1
732,-61.0,1
733,-106.0,1
734,-60.0,1
735,-61.0,1
736,-124.0,1
737,-60.0,1
738,-97.0,1
739,-54.0,1
740,-65.0,1
741,-61.0,1
742,-65.0,1
743,-59.0,1
744,-59.0,1
745,-57.0,1
746,-52.0,1
747,-142.0,1
748,-63.0,1
749,-62.0,1
750,-52.0,1
751,-56.0,1
752,-292.0,1
753,-61.0,1
754,-500.0,1
755,-63.0,1
756,-500.0,1
757,-70.0,1
758,-51.0,1
759,-233.0,1
760,-131.0,1
761,-62.0,1
762,-80.0,1
763,-48.0,1
764,-136.0,1
765,-137.0,1
766,-53.0,1
767,-58.0,1
768,-72.0,1
769,-122.0,1
770,-121.0,1
771,-71.0,1
772,-123.0,1
773,-57.0,1
774,-104.0,1
775,-66.0,1
776,-56.0,1
777,-78.0,1
778,-133.0,1
779,-65.0,1
780,-53.0,1
781,-61.0,1
782,-68.0,1
783,-129.0,1
784,-146.0,1
785,-60.0,1
786,-126.0,1
787,-62.0,1
788,-58.0,1
789,-70.0,1
790,-53.0,1
791,-131.0,1
792,-66.0,1
793,-120.0,1
794,-60.0,1
795,-60.0,1
796,-64.0,1
797,-66.0,1
798,-58.0,1
799,-115.0,1
800,-54.0,1
801,-57.0,1
802,-129.0,1
803,-63.0,1
804,-64.0,1
805,-61.0,1
806,-70.0,1
807,-53.0,1
808,-116.0,1
809,-62.0,1
810,-68.0,1
811,-53.0,1
812,-62.0,1
813,-75.0,1
814,-52.0,1
815,-49.0,1
816,-58.0,1
817,-129.0,1
818,-122.0,1
819,-58.0,1
820,-66.0,1
821,-113.0,1
822,-64.0,1
823,-63.0,1
824,-57.0,1
825,-63.0,1
826,-48.0,1
827,-127.0,1
828,-53.0,1
829,-57.0,1
830,-50.0,1
831,-117.0,1
832,-56.0,1
833,-53.0,1
834,-57.0,1
835,-125.0,1
836,-55.0,1
837,-64.0,1
838,-54.0,1
839,-51.0,1
840,-61.0,1
841,-258.0,1
842,-74.0,1
843,-50.0,1
844,-72.0,1
845,-138.0,1
846,-61.0,1
847,-61.0,1
848,-129.0,1
849,-55.0,1
850,-60.0,1
851,-52.0,1
852,-215.0,1
853,-146.0,1
854,-54.0,1
855,-340.0,1
856,-66.0,1
857,-63.0,1
858,-124.0,1
859,-124.0,1
860,-132.0,1
861,-50.0,1
862,-49.0,1
863,-56.0,1
864,-121.0,1
865,-50.0,1
866,-124.0,1
867,-59.0,1
868,-56.0,1
869,-126.0,1
870,-126.0,1
871,-121.0,1
872,-117.0,1
873,-60.0,1
874,-62.0,1
875,-112.0,1
876,-133.0,1
877,-163.0,1
878,-128.0,1
879,-156.0,1
880,-69.0,1
881,-112.0,1
882,-108.0,1
883,-116.0,1
884,-70.0,1
885,-156.0,1
886,-117.0,1
887,-199.0,1
888,-110.0,1
889,-153.0,1
890,-72.0,1
891,-112.0,1
892,-117.0,1
893,-113.0,1
894,-60.0,1
895,-120.0,1
896,-55.0,1
897,-117.0,1
898,-57.0,1
899,-58.0,1
900,-61.0,1
901,-122.0,1
902,-117.0,1
903,-121.0,1
904,-108.0,1
905,-111.0,1
906,-54.0,1
907,-62.0,1
908,-66.0,1
909,-116.0,1
910,-66.0,1
911,-115.0,1
912,-112.0,1
913,-127.0,1
914,-58.0,1
915,-61.0,1
916,-52.0,1
917,-168.0,1
918,-62.0,1
919,-51.0,1
920,-111.0,1
921,-58.0,1
922,-114.0,1
923,-107.0,1
924,-113.0,1
925,-113.0,1
926,-62.0,1
927,-113.0,1
928,-61.0,1
929,-108.0,1
930,-62.0,1
931,-59.0,1
932,-57.0,1
933,-109.0,1
934,-58.0,1
935,-194.0,1
936,-59.0,1
937,-102.0,1
938,-111.0,1
939,-114.0,1
940,-63.0,1
941,-134.0,1
942,-106.0,1
943,-104.0,1
944,-118.0,1
945,-122.0,1
946,-114.0,1
947,-118.0,1
948,-122.0,1
949,-116.0,1
950,-337.0,1
951,-145.0,1
952,-170.0,1
953,-500.0,1
954,-362.0,1
955,-88.0,1
956,-83.0,1
957,-81.0,1
958,-100.0,1
959,-66.0,1
960,-155.0,1
961,-91.0,1
962,-398.0,1
963,-500.0,1
964,-500.0,1
965,-63.0,1
966,-164.0,1
967,-145.0,1
968,-154.0,1
969,-33.0,1
970,-177.0,1
971,-56.0,1
972,-2.0,1
973,-74.0,1
974,-142.0,1
975,-120.0,1
976,-121.0,1
977,-129.0,1
978,-58.0,1
979,-133.0,1
980,-130.0,1
981,-90.0,1
982,-130.0,1
983,-126.0,1
984,-133.0,1
985,-124.0,1
986,-190.0,1
987,-71.0,1
988,-100.0,1
989,-71.0,1
990,-57.0,1
991,-70.0,1
992,-123.0,1
993,-65.0,1
994,-163.0,1
995,-64.0,1
996,-128.0,1
997,-119.0,1
998,-119.0,1
999,-107.0,1
1000,-88.0,1
1001,-164.0,1
1002,-106.0,1
1003,-86.0,1
1004,-112.0,1
1005,-179.0,1
1006,-500.0,1
1007,-161.0,1
1008,-125.0,1
1009,-63.0,1
1010,-71.0,1
1011,-65.0,1
1012,-66.0,1
1013,-85.0,1
1014,-96.0,1
1015,-115.0,1
1016,-92.0,1
1017,-59.0,1
1018,-130.0,1
1019,-116.0,1
1020,-89.0,1
1021,-17.0,1
1022,-62.0,1
1023,-500.0,1
1024,-60.0,1
1025,-66.0,1
1026,-52.0,1
1027,-237.0,1
1028,-61.0,1
1029,-127.0,1
1030,-69.0,1
1031,-121.0,1
1032,-67.0,1
1033,-137.0,1
1034,-122.0,1
1035,-62.0,1
1036,-139.0,1
1037,-126.0,1
1038,-124.0,1
1039,-120.0,1
1040,-123.0,1
1041,-133.0,1
1042,-72.0,1
1043,-124.0,1
1044,-61.0,1
1045,-129.0,1
1046,-57.0,1
1047,-143.0,1
1048,-123.0,1
1049,-124.0,1
1050,-118.0,1
1051,-125.0,1
1052,-136.0,1
1053,-126.0,1
1054,-117.0,1
1055,-210.0,1
1056,-128.0,1
1057,-129.0,1
1058,-127.0,1
1059,-118.0,1
1060,-118.0,1
1061,-142.0,1
1062,-134.0,1
1063,-136.0,1
1064,-133.0,1
1065,-132.0,1
1066,-114.0,1
1067,-133.0,1
1068,-134.0,1
1069,-226.0,1
1070,-210.0,1
1071,-129.0,1
1072,-128.0,1
1073,-119.0,1
1074,-229.0,1
1075,-120.0,1
1076,-127.0,1
1077,-122.0,1
1078,-125.0,1
1079,-129.0,1
1080,-134.0,1
1081,-149.0,1
1082,-73.0,1
1083,-128.0,1
1084,-73.0,1
1085,-76.0,1
1086,-207.0,1
1087,-156.0,1
1088,-131.0,1
1089,-118.0,1
1090,-124.0,1
1091,-155.0,1
1092,-71.0,1
1093,-233.0,1
1094,-68.0,1
1095,-75.0,1
1096,-129.0,1
1097,-69.0,1
1098,-67.0,1
1099,-167.0,1
1100,-217.0,1
1101,-124.0,1
1102,-123.0,1
1103,-123.0,1
1104,-157.0,1
1105,-120.0,1
1106,-119.0,1
1107,-118.0,1
1108,-124.0,1
1109,-68.0,1
1110,-177.0,1
1111,-117.0,1
1112,-105.0,1
1113,-139.0,1
1114,-92.0,1
1115,-94.0,1
1116,-91.0,1
1117,-112.0,1
1118,-129.0,1
1119,-121.0,1
1120,-189.0,1
1121,-126.0,1
1122,-128.0,1
1123,-67.0,1
1124,-119.0,1
1125,-122.0,1
1126,-62.0,1
1127,-124.0,1
1128,-279.0,1
1129,-125.0,1
1130,-73.0,1
1131,-71.0,1
1132,-159.0,1
1133,-65.0,1
1134,-67.0,1
1135,-127.0,1
1136,-67.0,1
1137,-65.0,1
1138,-88.0,1
1139,-67.0,1
1140,-70.0,1
1141,-118.0,1
1142,-117.0,1
1143,-92.0,1
1144,-63.0,1
1145,-64.0,1
1146,-125.0,1
1147,-118.0,1
1148,-121.0,1
1149,-62.0,1
1150,-119.0,1
1151,-62.0,1
1152,-65.0,1
1153,-87.0,1
1154,-87.0,1
1155,-86.0,1
1156,-119.0,1
1157,-65.0,1
1158,-200.0,1
1159,-136.0,1
1160,-146.0,1
1161,-128.0,1
1162,-128.0,1
1163,-81.0,1
1164,-71.0,1
1165,-152.0,1
1166,-154.0,1
1167,-96.0,1
1168,-95.0,1
1169,-62.0,1
1170,-66.0,1
1171,-83.0,1
1172,-500.0,1
1173,-142.0,1
1174,-216.0,1
1175,-78.0,1
1176,-79.0,1
1177,-63.0,1
1178,-65.0,1
1179,-325.0,1
1180,-166.0,1
1181,-145.0,1
1182,-117.0,1
1183,-120.0,1
1184,-113.0,1
1185,-99.0,1
1186,-64.0,1
1187,-146.0,1
1188,-112.0,1
1189,-146.0,1
1190,-72.0,1
1191,-69.0,1
1192,-68.0,1
1193,-75.0,1
1194,-74.0,1
1195,-117.0,1
1196,-114.0,1
1197,-147.0,1
1198,-121.0,1
1199,-139.0,1
1200,-127.0,1
1201,-65.0,1
1202,-116.0,1
1203,-64.0,1
1204,-111.0,1
1205,-65.0,1
1206,-115.0,1
1207,-114.0,1
1208,-118.0,1
1209,-114.0,1
1210,-60.0,1
1211,-109.0,1
1212,-124.0,1
1213,-113.0,1
1214,-111.0,1
1215,-118.0,1
1216,-66.0,1
1217,-115.0,1
1218,-137.0,1
1219,-197.0,1
1220,-66.0,1
1221,-138.0,1
1222,-115.0,1
1223,-114.0,1
1224,-116.0,1
1225,-119.0,1
1226,-119.0,1
1227,-111.0,1
1228,-117.0,1
1229,-110.0,1
1230,-115.0,1
1231,-148.0,1
1232,-119.0,1
1233,-133.0,1
1234,-122.0,1
1235,-116.0,1
1236,-178.0,1
1237,-160.0,1
1238,-119.0,1
1239,-114.0,1
1240,-500.0,1
1241,-193.0,1
1242,-83.0,1
1243,-60.0,1
1244,-119.0,1
1245,-59.0,1
1246,-116.0,1
1247,-108.0,1
1248,-109.0,1
1249,-110.0,1
1250,-117.0,1
1251,-113.0,1
1252,-208.0,1
1253,-83.0,1
1254,-500.0,1
1255,-121.0,1
1256,-110.0,1
1257,-120.0,1
1258,-115.0,1
1259,-141.0,1
1260,-189.0,1
1261,-119.0,1
1262,-139.0,1
1263,-180.0,1
1264,-136.0,1
1265,-139.0,1
1266,-115.0,1
1267,-171.0,1
1268,-136.0,1
1269,-83.0,1
1270,-133.0,1
1271,-109.0,1
1272,-62.0,1
1273,-81.0,1
1274,-112.0,1
1275,-93.0,1
1276,-65.0,1
1277,-152.0,1
1278,-66.0,1
1279,-82.0,1
1280,-85.0,1
1281,-154.0,1
1282,-74.0,1
1283,-130.0,1
1284,-117.0,1
1285,-116.0,1
1286,-145.0,1
1287,-110.0,1
1288,-58.0,1
1289,-113.0,1
1290,-174.0,1
1291,-146.0,1
1292,-88.0,1
1293,-111.0,1
1294,-101.0,1
1295,-85.0,1
1296,-231.0,1
1297,-114.0,1
1298,-118.0,1
1299,-119.0,1
1300,-84.0,1
1301,-158.0,1
1302,-112.0,1
1303,-157.0,1
1304,-191.0,1
1305,-77.0,1
1306,-90.0,1
1307,-228.0,1
1308,-90.0,1
1309,-95.0,1
1310,-93.0,1
1311,-97.0,1
1312,-79.0,1
1313,-64.0,1
1314,-94.0,1
1315,-153.0,1
1316,-103.0,1
1317,-236.0,1
1318,-88.0,1
1319,-123.0,1
1320,-120.0,1
1321,-107.0,1
1322,-116.0,1
1323,-121.0,1
1324,-118.0,1
1325,-119.0,1
1326,-500.0,1
1327,-62.0,1
1328,-500.0,1
1329,-133.0,1
1330,-119.0,1
1331,-146.0,1
1332,-123.0,1
1333,-119.0,1
1334,-238.0,1
1335,-92.0,1
1336,-97.0,1
1337,-89.0,1
1338,-115.0,1
1339,-67.0,1
1340,-202.0,1
1341,-168.0,1
1342,-212.0,1
1343,-184.0,1
1344,-95.0,1
1345,-119.0,1
1346,-113.0,1
1347,-182.0,1
1348,-115.0,1
1349,-249.0,1
1350,-64.0,1
1351,-94.0,1
1352,-100.0,1
1353,-183.0,1
1354,-94.0,1
1355,-169.0,1
1356,-175.0,1
1357,-99.0,1
1358,-90.0,1
1359,-198.0,1
1360,-112.0,1
1361,-165.0,1
1362,-58.0,1
1363,-89.0,1
1364,-60.0,1
1365,-244.0,1
1366,-114.0,1
1367,-163.0,1
1368,-87.0,1
1369,-172.0,1
1370,-141.0,1
1371,-174.0,1
1372,-119.0,1
1373,-68.0,1
1374,-67.0,1
1375,-126.0,1
1376,-67.0,1
1377,-68.0,1
1378,-120.0,1
1379,-197.0,1
1380,-72.0,1
1381,-203.0,1
1382,-121.0,1
1383,-70.0,1
1384,-138.0,1
1385,-126.0,1
1386,-188.0,1
1387,-179.0,1
1388,-94.0,1
1389,-123.0,1
1390,-116.0,1
1391,-122.0,1
1392,-130.0,1
1393,-168.0,1
1394,-169.0,1
1395,-127.0,1
1396,-114.0,1
1397,-177.0,1
1398,-118.0,1
1399,-74.0,1
1400,-129.0,1
1401,-144.0,1
1402,-345.0,1
1403,-124.0,1
1404,-80.0,1
1405,-205.0,1
1406,-126.0,1
1407,-127.0,1
1408,-123.0,1
1409,-120.0,1
1410,-120.0,1
1411,-138.0,1
1412,-126.0,1
1413,-193.0,1
1414,-138.0,1
1415,-121.0,1
1416,-128.0,1
1417,-194.0,1
1418,-122.0,1
1419,-259.0,1
1420,-139.0,1
1421,-127.0,1
1422,-183.0,1
1423,-142.0,1
1424,-143.0,1
1425,-141.0,1
1426,-64.0,1
1427,-137.0,1
1428,-128.0,1
1429,-142.0,1
1430,-146.0,1
1431,-135.0,1
1432,-125.0,1
1433,-133.0,1
1434,-149.0,1
1435,-137.0,1
1436,-136.0,1
1437,-72.0,1
1438,-181.0,1
1439,-293.0,1
1440,-127.0,1
1441,-193.0,1
1442,-73.0,1
1443,-500.0,1
1444,-93.0,1
1445,-232.0,1
1446,-91.0,1
1447,-147.0,1
1448,-140.0,1
1449,-80.0,1
1450,-105.0,1
1451,-75.0,1
1452,-96.0,1
1453,-136.0,1
1454,-98.0,1
1455,-66.0,1
1456,-118.0,1
1457,-67.0,1
1458,-101.0,1
1459,-70.0,1
1460,-98.0,1
1461,-500.0,1
1462,-500.0,1
1463,-68.0,1
1464,-65.0,1
1465,-94.0,1
1466,-85.0,1
1467,-102.0,1
1468,-162.0,1
1469,-68.0,1
1470,-89.0,1
1471,-208.0,1
1472,-176.0,1
1473,-82.0,1
1474,-88.0,1
1475,-204.0,1
1476,-95.0,1
1477,-100.0,1
1478,-87.0,1
1479,-70.0,1
1480,-84.0,1
1481,-397.0,1
1482,-67.0,1
1483,-210.0,1
1484,-99.0,1
1485,-68.0,1
1486,-500.0,1
1487,-62.0,1
1488,-131.0,1
1489,-66.0,1
1490,-70.0,1
1491,-237.0,1
1492,-149.0,1
1493,-67.0,1
1494,-72.0,1
1495,-61.0,1
1496,-102.0,1
1497,-153.0,1
